gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier
FOSB_3,FOSB,,,False,3780.0,0.0467691065494228,1.047880032508831,0.5584189198563904,0.7383388551761283,0.5379586985589065,3561.0,0.057246320152662,1.0589166107752093,0.5257736270986828,0.7380626041862726,0.5248260973854642,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7341.0,1.0,low_rna_evidence
LOC119877537,LOC119877537,,,False,3791.0,-0.0500994588578693,0.9511348210132368,0.5601525059453292,0.7383388551761283,0.506314069231912,3562.0,-0.0572795281521312,0.9443300656317564,0.5257957992223006,0.7380626041862726,0.5011193731510354,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7353.0,1.0,low_rna_evidence
LOC119869000_1,LOC119869000,,,False,3782.0,0.0477216913465037,1.0488787026804574,0.5586327316925142,0.7383388551761283,0.5326845936710741,3858.0,0.0430106646409393,1.0439490281327903,0.6192484785514545,0.802551164530138,0.5146318061885344,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7640.0,1.0,low_rna_evidence
GAS2_3,GAS2,,,False,3778.0,0.0455726406735941,1.046627029545092,0.5580083935907636,0.7383388551761283,0.5394443619075917,3864.0,0.0426183386070525,1.0435395400826666,0.6213968910039158,0.8040850038870546,0.5315823139042136,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7642.0,1.0,low_rna_evidence
LOC119877541,LOC119877541,,,False,3789.0,-0.0475739839526912,0.953539923870285,0.5601072162666815,0.7383388551761283,0.5111424751151389,4191.0,-0.0337656140547818,0.9667980819654752,0.710781167126082,0.8479851671749964,0.515471336051811,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7980.0,1.0,low_rna_evidence
MEIOC_3,MEIOC,,,False,3785.0,0.0455892092503909,1.0466443708090685,0.5595407081581978,0.7383388551761283,0.5119595899569158,4463.0,0.0222726186525176,1.0225225051840114,0.8066822232889282,0.9034244840921876,0.4874870072759255,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8248.0,1.0,low_rna_evidence
PWWP3B_3,PWWP3B,,,False,3784.0,-0.0511113374108154,0.9501728748553144,0.5591187681134788,0.7383388551761283,0.5314217798246917,4491.0,-0.0221838452178002,0.9780604067929252,0.8144635375076323,0.9063950263368122,0.532741664667786,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8275.0,1.0,low_rna_evidence
CAMP_3,CAMP,,,False,3779.0,-0.048610551429543,0.9525520274964028,0.5582997363650158,0.7383388551761283,0.5144852176496806,4919.0,-0.0027114673722811,0.997292205335149,0.9735375122736516,0.989452957696511,0.4988806268489645,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8698.0,1.0,low_rna_evidence
CT55_3,CT55,,,False,3795.0,0.0522631266461827,1.0536529502084286,0.5610683683511812,0.7391511793822837,0.5201307383746843,3522.0,0.0594280070339056,1.0612293571801714,0.5180026538464368,0.735381393876259,0.5429359558647158,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7317.0,1.0,low_rna_evidence
MYO18B_3,MYO18B,,,False,3797.0,0.049858119979517,1.0511219525918487,0.5617236450974026,0.7396940283084047,0.49598870895855,2065.0,0.1150499086754928,1.1219294301865252,0.192541604207029,0.4660572075758086,0.5113936195730391,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5862.0,1.0,low_rna_evidence
BCL2A1_3,BCL2A1,,,False,3799.0,-0.0451209435299323,0.9558818671146077,0.5623865352250504,0.7401770666294426,0.5133709701381667,2493.0,-0.095308411852003,0.9090925163217132,0.2694541436056927,0.5402051905468456,0.5362596945710402,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6292.0,1.0,low_rna_evidence
PCDH18_3,PCDH18,,,False,3800.0,0.0478017524416512,1.048962680419701,0.5635614063501255,0.7415281662501652,0.5291932848016639,2149.0,0.1164636633255989,1.1235166848655131,0.2071483286762876,0.4818044022655856,0.5368993363716319,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5949.0,1.0,low_rna_evidence
B3GNT7_3,B3GNT7,,,False,3803.0,-0.044405184932968,0.9565662926912024,0.5647982279752798,0.7425693241852219,0.5193136235329074,3494.0,-0.0565815516578952,0.9449894158990936,0.5113797080646081,0.7317969491479795,0.5162708883025505,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7297.0,1.0,low_rna_evidence
ST6GAL2_3,ST6GAL2,,,False,3802.0,-0.0450222212679882,0.9559762385928868,0.5647655046369329,0.7425693241852219,0.5206507205467241,3796.0,-0.0452328844259168,0.9557748708306892,0.596497407754128,0.7856920544706638,0.5132325897497402,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7598.0,1.0,low_rna_evidence
CNTN2_3,CNTN2,,,False,3804.0,-0.047695174796671,0.9534243705642856,0.5655904989162662,0.7434154822769009,0.4858119150200564,2949.0,-0.0849847140908034,0.9185263248041424,0.3651649255062472,0.6186459825289009,0.5090349404333573,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6753.0,1.0,low_rna_evidence
PSMB10_3,PSMB10,,,False,3805.0,-0.0445227136323924,0.9564538753051732,0.5657456631991579,0.743423998947645,0.5349130886941019,4099.0,-0.0339155429671096,0.9666531418462344,0.687199812991111,0.838253004380472,0.5339409930438954,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7904.0,1.0,low_rna_evidence
SNRPN_3,SNRPN,,,False,3807.0,-0.0517441895238879,0.949571746176518,0.5670174868666957,0.7445224741266033,0.494280196107562,1980.0,-0.1218247229230384,0.8853035283189178,0.1787912985646318,0.4510343461303126,0.5153913808267371,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5787.0,1.0,low_rna_evidence
MYLK2_3,MYLK2,,,False,3808.0,0.0473788795566763,1.04851919632011,0.5670283162948211,0.7445224741266033,0.4815406328925865,2432.0,0.0926158845126957,1.097040264170812,0.2575400556447245,0.5294646180876158,0.4904853282161989,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6240.0,1.0,low_rna_evidence
CAP2_3,CAP2,,,False,3809.0,0.0485172542656856,1.0497134836994126,0.5684405694500564,0.7457261495023983,0.5026370524439162,1446.0,0.1487493850731309,1.160382143679414,0.0976044528214271,0.3374981079579086,0.5265451347245542,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5255.0,1.0,low_rna_evidence
FBXO32_3,FBXO32,,,False,3813.0,0.0506435407784866,1.0519478499316852,0.568690761610529,0.7457261495023983,0.5130738374684296,2047.0,0.117134659089113,1.124270812781319,0.1883576674506462,0.4600822360787647,0.5194690973055089,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5860.0,1.0,low_rna_evidence
LOC119878754,LOC119878754,,,False,3812.0,-0.0478521738368337,0.9532746956029592,0.5686248833835948,0.7457261495023983,0.5089139800921111,3211.0,-0.0706103660539309,0.9318248920141814,0.4338388063527453,0.6752951025420304,0.5345006796194132,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7023.0,1.0,low_rna_evidence
PDE1A_3,PDE1A,,,False,3810.0,-0.0483383056291404,0.952811391089276,0.5685162104427042,0.7457261495023983,0.5238448967463972,4241.0,-0.0325184567802685,0.9680045834185332,0.726199959016155,0.8561659502666292,0.523187015271448,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8051.0,1.0,low_rna_evidence
PAK3_3,PAK3,,,False,3815.0,-0.0482520004799262,0.9528936271672044,0.5694018716059811,0.7462671973866069,0.5132966869707324,3219.0,-0.0705235762821963,0.9319057683934264,0.4349234226892314,0.6754358632158218,0.5241065003597986,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7034.0,1.0,low_rna_evidence
LRATD2_3,LRATD2,,,False,3814.0,-0.0551061113390266,0.946384720475407,0.5693510365463088,0.7462671973866069,0.5196850393700787,3501.0,-0.0593357735052588,0.9423902863370348,0.5127527780577859,0.7320164653506155,0.4998800671623891,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7315.0,1.0,low_rna_evidence
USP53_3,USP53,,,False,3816.0,-0.0478300415856698,0.9532957939514268,0.5697003773389407,0.7463511427111569,0.5320903283316001,3602.0,-0.0563080688934975,0.9452478895593148,0.538601268906515,0.7476419612805595,0.5398576796993684,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7418.0,1.0,low_rna_evidence
PNCK_3,PNCK,,,False,3817.0,-0.0482592777115039,0.9528866927648424,0.5697644623456971,0.7463511427111569,0.5279676125389987,3961.0,-0.0427015625550847,0.9581973093571264,0.6490624208481159,0.8188131353355609,0.5300631646278084,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7778.0,1.0,low_rna_evidence
ADGRD1_3,ADGRD1,,,False,3818.0,-0.0467004014477254,0.954373283616814,0.5701710023273105,0.7466109546927273,0.5074283167434259,4120.0,-0.0347031778778093,0.9658920718471744,0.6942094880073418,0.8424872427273566,0.4978811865355401,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7938.0,1.0,low_rna_evidence
ABCA5_3,ABCA5,,,False,3819.0,0.0465543741790275,1.0476550429027007,0.5702614471943052,0.7466109546927273,0.5184222255236963,4185.0,0.0333181794883265,1.0338794461459817,0.7098966932335351,0.8478338271907001,0.5155512912768849,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8004.0,1.0,low_rna_evidence
LOC119877901,LOC119877901,,,False,3822.0,0.048370565180475,1.049559513481907,0.5712103709723093,0.7472663147204465,0.5065369187342148,1849.0,0.1208607278546813,1.128467737299847,0.1565352137507631,0.423159748278258,0.5124730151115375,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5671.0,1.0,low_rna_evidence
BDKRB2_3,BDKRB2,,,False,3823.0,-0.0484697881141636,0.9526861213153884,0.5713636610954158,0.7472713328477841,0.5337245580151537,3016.0,-0.0808485922868539,0.9223333292533612,0.3828054030168155,0.6346243418713785,0.5399376349244424,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6839.0,1.0,low_rna_evidence
LOC119877044,LOC119877044,,,False,3826.0,0.0463030215039772,1.0473917450968273,0.5719711677448953,0.7473706937205578,0.5239191799138315,1432.0,0.1459185359534627,1.157101922006379,0.0960740217713199,0.3352477461231317,0.5575277844407132,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5258.0,1.0,low_rna_evidence
PPBP_3,PPBP,,,False,3825.0,-0.0499421051982526,0.9512844973338618,0.5717767684247554,0.7473706937205578,0.5002228495023028,2353.0,-0.1123997402535032,0.8936869434433848,0.2417615772087221,0.5135261013661917,0.5217877988326537,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6178.0,1.0,low_rna_evidence
DLX4_3,DLX4,,,False,3824.0,0.0494099568864534,1.050650984069626,0.5716879573996477,0.7473706937205578,0.5195364730352102,2752.0,0.0951301251281243,1.0998019576859368,0.3199299478584803,0.5812680738707854,0.5435356200527705,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6576.0,1.0,low_rna_evidence
SYT8_3,SYT8,,,False,3828.0,0.0475288521266082,1.0486764572307217,0.5722111875998038,0.7474022826538712,0.5175679690982024,3308.0,0.0637938261400713,1.0658726210336018,0.4542044731742721,0.6863179488852637,0.5319820900295834,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7136.0,1.0,low_rna_evidence
STON2_3,STON2,,,False,3830.0,0.0468087744958298,1.0479216005822565,0.5728890056346383,0.7477431671937976,0.5230277819046204,2532.0,0.0960968342537842,1.1008656603375424,0.2789335676494773,0.5508166817722695,0.5295434556648277,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6362.0,1.0,low_rna_evidence
AUTS2_3,AUTS2,,,False,3831.0,-0.0451884386688053,0.9558173519124962,0.5729208147038878,0.7477431671937976,0.5055712375575695,3166.0,-0.0685083663919211,0.9337856476541432,0.4218820703592187,0.6662698521150012,0.513472455424962,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6997.0,1.0,low_rna_evidence
SORBS2_3,SORBS2,,,False,3829.0,-0.0444854085732281,0.9564895565391206,0.572818892138278,0.7477431671937976,0.5176051106819195,3313.0,-0.0653062016808007,0.9367805756700842,0.4562641427205681,0.6885599981009272,0.5377788438474455,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7142.0,1.0,low_rna_evidence
MYOT_3,MYOT,,,False,3832.0,0.0481001867154149,1.0492757735519742,0.5732299321544397,0.7479513728528703,0.4943173376912791,2240.0,0.1099910995741018,1.1162681351528376,0.2214085363207705,0.494075441926205,0.5049572239545854,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6072.0,1.0,low_rna_evidence
LMOD1_3,LMOD1,,,False,3833.0,0.0458837770849227,1.046952723988137,0.5735780995871614,0.748210409062303,0.5288961521319269,4341.0,0.0284611767651701,1.0288700659949537,0.7618740520611537,0.8770641998683655,0.5130726792995922,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8174.0,1.0,low_rna_evidence
PLEKHA7_3,PLEKHA7,,,False,3834.0,-0.0484195508766159,0.9527339828365786,0.5740862180932266,0.7486779057032167,0.5223592333977121,3675.0,-0.0538203823412376,0.9476022973227852,0.5602790086591084,0.7621412640258413,0.5341009034940434,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7509.0,1.0,low_rna_evidence
LOC119878733,LOC119878733,,,False,3835.0,0.0506648885157274,1.0519703068776782,0.5744844735033712,0.7488251963032405,0.5246620115881742,2534.0,0.1022324130916781,1.1076408720547153,0.2792188143886299,0.5509447797723558,0.5285839929639402,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6369.0,1.0,low_rna_evidence
EXTL1_3,EXTL1,,,False,3836.0,0.0480719004663403,1.0492460938958608,0.5744986906038461,0.7488251963032405,0.5174565443470509,2820.0,0.0867908688376529,1.0906685630816275,0.3341284060413874,0.5924262518464315,0.5296234108899016,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6656.0,1.0,low_rna_evidence
LOC102156802_3,LOC102156802,,,False,3837.0,-0.0478937298607004,0.9532350821200524,0.5755194579766967,0.7499602006472461,0.5218763928093894,4687.0,-0.0120175255207516,0.9880543965423618,0.8946923108988123,0.9544402719210714,0.5133525225873511,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8524.0,1.0,low_rna_evidence
SSBP2_3,SSBP2,,,False,3842.0,-0.0456772120321187,0.9553502880041858,0.5772648148248027,0.7512556153368073,0.5383301143960778,3710.0,-0.0513634635317734,0.9499333416516952,0.5688118306304237,0.7665175384116639,0.5324218437674902,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7552.0,1.0,low_rna_evidence
LOC119878796,LOC119878796,,,False,3840.0,-0.0458211582597589,0.9552127788313536,0.5770281257266809,0.7512556153368073,0.5190536324468875,3998.0,-0.0391628768462462,0.9615940749803716,0.6574363859235195,0.8220009826500619,0.5190693211801392,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7838.0,1.0,low_rna_evidence
LOC119878805,LOC119878805,,,False,3839.0,-0.0458211582597589,0.9552127788313536,0.5770281257266809,0.7512556153368073,0.5190536324468875,3999.0,-0.0391628768462462,0.9615940749803716,0.6574363859235195,0.8220009826500619,0.5190693211801392,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7838.0,1.0,low_rna_evidence
MYH3_3,MYH3,,,False,3843.0,0.0456967091699102,1.046756891042545,0.5777455397140179,0.7516855838069448,0.512590996880107,1232.0,0.1494213058571535,1.1611620905610769,0.07185566697052,0.2916220250426949,0.5247861197729271,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5075.0,1.0,low_rna_evidence
LOC100855618_2,LOC100855618,,,False,3845.0,0.0446730754265655,1.0456859435902843,0.5780672086318247,0.7517128850868983,0.5075768830782944,2162.0,0.1144601642972083,1.121267973676541,0.2089238081684424,0.4830407486142048,0.5341009034940434,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6007.0,1.0,low_rna_evidence
FCER2_3,FCER2,,,False,3844.0,-0.0480196299686197,0.953115077274811,0.5780408854304357,0.7517128850868983,0.5285247362947556,2855.0,-0.0930575237036692,0.911141086578774,0.3416464009400735,0.5983299491069588,0.5493723514831694,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6699.0,1.0,low_rna_evidence
